@RELATION "litere"

@ATTRIBUTE "NUME" STRING
@ATTRIBUTE "PRENUME" STRING
@ATTRIBUTE "TOTALSES" NUMERIC
@ATTRIBUTE "W0" NUMERIC
@ATTRIBUTE "W1" NUMERIC
@ATTRIBUTE "W2" NUMERIC
@ATTRIBUTE "W3" NUMERIC
@ATTRIBUTE "W4" NUMERIC
@ATTRIBUTE "W5" NUMERIC
@ATTRIBUTE "W6" NUMERIC
@ATTRIBUTE "WEEKENDPCT" NUMERIC
@ATTRIBUTE "MSG_TOTALSEND" NUMERIC
@ATTRIBUTE "MSG_TOTALRECV" NUMERIC
@ATTRIBUTE "MSG_MEANSEND" NUMERIC
@ATTRIBUTE "MSG_MEANRECV" NUMERIC
@ATTRIBUTE "MSG_TOTALSEND_WDS" NUMERIC
@ATTRIBUTE "MSG_TOTALRECV_WDS" NUMERIC
@ATTRIBUTE "GENDER" NUMERIC
@ATTRIBUTE "AGE" NUMERIC
@ATTRIBUTE "TOTALQUEST" NUMERIC
@ATTRIBUTE "GOODQUEST" NUMERIC
@ATTRIBUTE "QUESTPERC" NUMERIC
@ATTRIBUTE "TOTALHW" NUMERIC
@ATTRIBUTE "MEAN_TOTALHW_GRADE" NUMERIC
@ATTRIBUTE "MEAN_HOMEWORKS_GRADE" NUMERIC

@DATA
XXXXX,YYYYY,0,0,0,0,0,0,0,0,0.0,0,2,0.0,31.0,0,68,1,21,146,67,45.0,0,0.0,0.0
XXXXX,YYYYY,7,1,1,0,3,2,0,0,0.0,1,1,0.0,0.0,27,42,1,26,146,67,45.0,0,0.0,0.0
XXXXX,YYYYY,1,0,0,1,0,0,0,0,0.0,0,4,0.0,36.0,0,139,0,25,61,17,27.0,0,0.0,0.0
XXXXX,YYYYY,16,2,2,3,4,1,4,0,0.3333333333333333,7,3,0.0,47.0,182,108,0,28,61,17,27.0,0,0.0,0.0
XXXXX,YYYYY,15,2,1,3,5,3,0,1,0.07142857142857142,0,4,0.0,36.0,0,139,1,34,61,17,27.0,0,0.0,0.0
XXXXX,YYYYY,1,0,0,1,0,0,0,0,0.0,0,3,0.0,47.0,0,108,1,25,61,17,27.0,0,0.0,0.0
XXXXX,YYYYY,1,0,0,1,0,0,0,0,0.0,0,4,0.0,36.0,0,139,1,28,61,17,27.0,0,0.0,0.0
XXXXX,YYYYY,1,0,0,1,0,0,0,0,0.0,0,4,0.0,21.0,0,117,0,25,61,17,27.0,0,0.0,0.0
XXXXX,YYYYY,22,0,8,4,4,1,4,1,0.29411764705882354,0,2,0.0,24.0,0,82,0,32,1379,1080,78.0,0,0.0,0.0
XXXXX,YYYYY,1,0,1,0,0,0,0,0,0.0,0,1,0.0,0.0,0,42,0,24,1379,1080,78.0,0,0.0,0.0
XXXXX,YYYYY,1,0,1,0,0,0,0,0,0.0,0,2,0.0,24.0,0,82,1,25,1379,1080,78.0,0,0.0,0.0
XXXXX,YYYYY,1,0,1,0,0,0,0,0,0.0,0,2,0.0,24.0,0,82,0,25,1379,1080,78.0,0,0.0,0.0
XXXXX,YYYYY,2,0,1,0,0,0,0,1,1.0,0,2,0.0,24.0,0,82,0,30,1379,1080,78.0,0,0.0,0.0
XXXXX,YYYYY,9,4,3,1,0,0,0,1,0.125,8,2,0.0,24.0,216,82,1,26,1379,1080,78.0,0,0.0,0.0
XXXXX,YYYYY,8,0,3,3,1,1,0,0,0.0,0,2,0.0,24.0,0,82,0,33,1379,1080,78.0,0,0.0,0.0
XXXXX,YYYYY,2,0,2,0,0,0,0,0,0.0,0,2,0.0,24.0,0,82,1,25,1379,1080,78.0,0,0.0,0.0
XXXXX,YYYYY,1,0,1,0,0,0,0,0,0.0,0,2,0.0,24.0,0,82,1,24,1379,1080,78.0,0,0.0,0.0
XXXXX,YYYYY,1,0,0,1,0,0,0,0,0.0,0,3,0.0,47.0,0,108,1,27,61,17,27.0,0,0.0,0.0
XXXXX,YYYYY,1,0,0,1,0,0,0,0,0.0,0,3,0.0,47.0,0,108,1,25,61,17,27.0,0,0.0,0.0
XXXXX,YYYYY,1,0,0,1,0,0,0,0,0.0,0,3,0.0,47.0,0,108,1,27,61,17,27.0,0,0.0,0.0
XXXXX,YYYYY,1,0,0,1,0,0,0,0,0.0,0,3,0.0,47.0,0,108,0,24,61,17,27.0,0,0.0,0.0
XXXXX,YYYYY,1,0,0,1,0,0,0,0,0.0,0,3,0.0,47.0,0,108,1,24,61,17,27.0,0,0.0,0.0
XXXXX,YYYYY,1,0,0,1,0,0,0,0,0.0,0,3,0.0,47.0,0,108,0,25,61,17,27.0,0,0.0,0.0
XXXXX,YYYYY,1,0,0,1,0,0,0,0,0.0,0,3,0.0,47.0,0,108,1,32,61,17,27.0,0,0.0,0.0
XXXXX,YYYYY,3,1,0,2,0,0,0,0,0.0,0,3,0.0,47.0,0,108,1,25,61,17,27.0,0,0.0,0.0
XXXXX,YYYYY,4,2,0,2,0,0,0,0,0.0,0,3,0.0,47.0,0,108,0,24,61,17,27.0,0,0.0,0.0
XXXXX,YYYYY,3,0,2,1,0,0,0,0,0.0,0,3,0.0,47.0,0,108,1,37,61,17,27.0,0,0.0,0.0
XXXXX,YYYYY,19,3,4,6,1,3,1,1,0.11764705882352941,1,3,0.0,47.0,88,108,0,24,61,17,27.0,0,0.0,0.0
XXXXX,YYYYY,1,0,0,1,0,0,0,0,0.0,0,3,0.0,47.0,0,108,0,29,61,17,27.0,0,0.0,0.0
XXXXX,YYYYY,1,0,0,1,0,0,0,0,0.0,0,3,0.0,47.0,0,108,1,31,61,17,27.0,0,0.0,0.0
XXXXX,YYYYY,1,0,0,1,0,0,0,0,0.0,0,1,0.0,0.0,0,42,0,23,2,0,0.0,0,0.0,0.0
XXXXX,YYYYY,1,0,0,1,0,0,0,0,0.0,0,1,0.0,0.0,0,42,0,23,2,0,0.0,0,0.0,0.0
XXXXX,YYYYY,1,0,0,1,0,0,0,0,0.0,0,1,0.0,0.0,0,42,0,24,2,0,0.0,0,0.0,0.0
XXXXX,YYYYY,1,0,0,1,0,0,0,0,0.0,0,1,0.0,0.0,0,42,0,29,2,0,0.0,0,0.0,0.0
XXXXX,YYYYY,1,0,0,1,0,0,0,0,0.0,0,1,0.0,0.0,0,42,1,30,2,0,0.0,0,0.0,0.0
XXXXX,YYYYY,1,0,0,1,0,0,0,0,0.0,0,3,0.0,82.0,0,104,1,33,184,62,33.0,0,0.0,0.0
XXXXX,YYYYY,4,0,2,1,0,0,1,0,0.3333333333333333,0,1,0.0,0.0,0,42,1,29,442,182,41.0,0,0.0,0.0
XXXXX,YYYYY,1,0,0,1,0,0,0,0,0.0,0,1,0.0,0.0,0,42,1,25,442,182,41.0,0,0.0,0.0
XXXXX,YYYYY,55,7,9,9,11,9,2,8,0.2222222222222222,0,1,0.0,0.0,0,16,1,39,2153,1257,58.0,0,0.0,0.0
XXXXX,YYYYY,55,7,9,9,11,9,2,8,0.2222222222222222,0,1,0.0,0.0,0,16,1,39,11,1,9.0,0,0.0,0.0
XXXXX,YYYYY,55,7,9,9,11,9,2,8,0.2222222222222222,0,1,0.0,0.0,0,16,1,39,0,0,0.0,0,0.0,0.0
XXXXX,YYYYY,55,7,9,9,11,9,2,8,0.2222222222222222,0,1,0.0,0.0,0,16,1,39,226,105,46.0,0,0.0,0.0
XXXXX,YYYYY,55,7,9,9,11,9,2,8,0.2222222222222222,0,1,0.0,0.0,0,16,1,39,72,9,12.0,0,0.0,0.0
XXXXX,YYYYY,55,7,9,9,11,9,2,8,0.2222222222222222,0,1,0.0,0.0,0,16,1,39,469,200,42.0,0,0.0,0.0
XXXXX,YYYYY,55,7,9,9,11,9,2,8,0.2222222222222222,0,1,0.0,0.0,0,16,1,39,148,50,33.0,0,0.0,0.0
XXXXX,YYYYY,55,7,9,9,11,9,2,8,0.2222222222222222,0,1,0.0,0.0,0,16,1,39,0,0,0.0,0,0.0,0.0
XXXXX,YYYYY,55,7,9,9,11,9,2,8,0.2222222222222222,0,1,0.0,0.0,0,16,1,39,0,0,0.0,0,0.0,0.0
